CELL_ID,GRID_ID,,,RSRP,,
23855578,11642740|4004400,11642740,4004400,-79.41,116.4274,40.044
22901975,11656940|3990460,11656940,3990460,-100.59,116.5694,39.9046
127136388,11684740|3973000,11684740,3973000,-92.76,116.8474,39.73
25281481,11662080|3992540,11662080,3992540,-74.9,116.6208,39.9254
20908290,11691740|4015200,11691740,4015200,-90.32,116.9174,40.152
22262731,11666440|4029920,11666440,4029920,-89.6,116.6644,40.2992
19005953,11656280|3975120,11656280,3975120,-91.92,116.5628,39.7512
129046148,11649440|3989140,11649440,3989140,-78.22,116.4944,39.8914
24458186,11665680|3966500,11665680,3966500,-100.91,116.6568,39.665
23098057,11702820|4020540,11702820,4020540,-95.1,117.0282,40.2054
20946440,11647760|3999540,11647760,3999540,-98.21,116.4776,39.9954
11231620,11700820|4010260,11700820,4010260,-98.6,117.0082,40.1026
18943745,11648060|3977780,11648060,3977780,-99.91,116.4806,39.7778
4432129,11648400|3979800,11648400,3979800,-104.12,116.484,39.798
127782275,11642300|3983140,11642300,3983140,-91.95,116.423,39.8314
126661763,11644240|3990320,11644240,3990320,-89.28,116.4424,39.9032
22851018,11661720|4013140,11661720,4013140,-85.5,116.6172,40.1314
25192137,11654280|3976300,11654280,3976300,-91.75,116.5428,39.763
11124356,11649420|3989160,11649420,3989160,-81.34,116.4942,39.8916
20809218,11675660|4023140,11675660,4023140,-105,116.7566,40.2314
128994181,11651960|4016180,11651960,4016180,-100.25,116.5196,40.1618
19005953,11656360|3975080,11656360,3975080,-102.07,116.5636,39.7508
4538626,11655540|3986000,11655540,3986000,-99.83,116.5554,39.86
11112324,11692140|4011320,11692140,4011320,-97.31,116.9214,40.1132
22262986,11664680|4032000,11664680,4032000,-82.67,116.6468,40.32
19034370,11716980|4012500,11716980,4012500,-94.62,117.1698,40.125
22564042,11601180|3959180,11601180,3959180,-83.67,116.0118,39.5918
227391947,11645180|3983560,11645180,3983560,-91.1,116.4518,39.8356
22864075,11656840|4012860,11656840,4012860,-102.88,116.5684,40.1286
24023235,11716240|4034880,11716240,4034880,-107.47,117.1624,40.3488
4307459,11704080|4027180,11704080,4027180,-85.25,117.0408,40.2718
5029122,11665700|3965400,11665700,3965400,-88.83,116.657,39.654
20580354,11711680|4015880,11711680,4015880,-95.67,117.1168,40.1588
23300821,11616740|3989020,11616740,3989020,-102.39,116.1674,39.8902
4577282,11655680|4033440,11655680,4033440,-100.81,116.5568,40.3344
227299275,11642180|3991540,11642180,3991540,-95.31,116.4218,39.9154
20463618,11718620|4014460,11718620,4014460,-89.41,117.1862,40.1446
23906517,11660180|4010140,11660180,4010140,-94,116.6018,40.1014
20781315,11657940|3983800,11657940,3983800,-92.67,116.5794,39.838
25245435,11662460|4026740,11662460,4026740,-103.83,116.6246,40.2674
227769291,11644460|3993520,11644460,3993520,-86.92,116.4446,39.9352
20495873,11654300|3989260,11654300,3989260,-81.11,116.543,39.8926
20481795,11678420|3972120,11678420,3972120,-94.08,116.7842,39.7212
19009281,11666280|3987740,11666280,3987740,-81,116.6628,39.8774
19333645,11662400|4012980,11662400,4012980,-104.09,116.624,40.1298
19383555,11655220|4033700,11655220,4033700,-85.22,116.5522,40.337
23818448,11639400|3999260,11639400,3999260,-95.67,116.394,39.9926
22413513,11711680|4012780,11711680,4012780,-94.09,117.1168,40.1278
25263307,11673940|4033080,11673940,4033080,-94.52,116.7394,40.3308
127231109,11664700|3986220,11664700,3986220,-92.59,116.647,39.8622
17932290,11633940|3993140,11633940,3993140,-84.61,116.3394,39.9314
25236682,11658860|4004680,11658860,4004680,-92.68,116.5886,40.0468
129855108,11609300|3971920,11609300,3971920,-90.65,116.093,39.7192
5050881,11653800|3975720,11653800,3975720,-82.5,116.538,39.7572
25192137,11654280|3976280,11654280,3976280,-95.45,116.5428,39.7628
22815683,11662680|4026700,11662680,4026700,-105.89,116.6268,40.267
20598018,11678960|3972200,11678960,3972200,-93.12,116.7896,39.722
20862978,11657640|4025660,11657640,4025660,-103.1,116.5764,40.2566
20932622,11636700|4002880,11636700,4002880,-101.69,116.367,40.0288
22221564,11653720|4024660,11653720,4024660,-88.76,116.5372,40.2466
20613378,11660580|3976420,11660580,3976420,-95,116.6058,39.7642
18429442,11613780|3972980,11613780,3972980,-79.65,116.1378,39.7298
127038856,11637360|3997140,11637360,3997140,-97.96,116.3736,39.9714
4287491,11690660|3978800,11690660,3978800,-95.57,116.9066,39.788
23902411,11682140|4007580,11682140,4007580,-96,116.8214,40.0758
23219401,11670580|3996340,11670580,3996340,-93.31,116.7058,39.9634
20860930,11675120|4011360,11675120,4011360,-93.43,116.7512,40.1136
20531713,11685780|3973020,11685780,3973020,-95.81,116.8578,39.7302
127786883,11643280|3984860,11643280,3984860,-76.4,116.4328,39.8486
20477451,11656180|3980460,11656180,3980460,-87.39,116.5618,39.8046
25204939,11680140|3972520,11680140,3972520,-91.6,116.8014,39.7252
25204939,11679980|3972500,11679980,3972500,-100.45,116.7998,39.725
19110146,11642860|3994960,11642860,3994960,-76.67,116.4286,39.9496
20621057,11669980|3966480,11669980,3966480,-92.22,116.6998,39.6648
22999755,11648260|4017600,11648260,4017600,-95.05,116.4826,40.176
19321345,11656420|4010040,11656420,4010040,-101.17,116.5642,40.1004
22265547,11665120|4035580,11665120,4035580,-89.09,116.6512,40.3558
20335874,11650680|3973840,11650680,3973840,-91.16,116.5068,39.7384
18463489,11633900|3982100,11633900,3982100,-92.71,116.339,39.821
18770948,11639360|3986360,11639360,3986360,-84.39,116.3936,39.8636
20743426,11680300|4009960,11680300,4009960,-89.51,116.803,40.0996
22222281,11694320|4014980,11694320,4014980,-105.5,116.9432,40.1498
126878340,11676940|4008100,11676940,4008100,-95.8,116.7694,40.081
18900738,11654960|3981160,11654960,3981160,-89.77,116.5496,39.8116
20532482,11682540|3973620,11682540,3973620,-100.08,116.8254,39.7362
24532425,11670180|3986540,11670180,3986540,-87.68,116.7018,39.8654
25246155,11635340|4039020,11635340,4039020,-97.55,116.3534,40.3902
20583169,11702520|4026260,11702520,4026260,-99.56,117.0252,40.2626
25117386,11653080|3980320,11653080,3980320,-81.56,116.5308,39.8032
18450690,11621700|3984980,11621700,3984980,-101.99,116.217,39.8498
19042561,11711340|4016480,11711340,4016480,-92.33,117.1134,40.1648
23030986,11655360|4017360,11655360,4017360,-94.07,116.5536,40.1736
22312905,11659280|3975680,11659280,3975680,-93.71,116.5928,39.7568
127178117,11706820|4018300,11706820,4018300,-86.27,117.0682,40.183
20804609,11682120|4007740,11682120,4007740,-93.98,116.8212,40.0774
20531713,11685720|3972960,11685720,3972960,-101.24,116.8572,39.7296
22413513,11710740|4011660,11710740,4011660,-84.67,117.1074,40.1166
129071237,11663380|4007240,11663380,4007240,-93.82,116.6338,40.0724
227208650,11664280|3992660,11664280,3992660,-83.05,116.6428,39.9266
18880779,11712320|4013940,11712320,4013940,-91.79,117.1232,40.1394
23991498,11626500|3980380,11626500,3980380,-89.26,116.265,39.8038
18887179,11663780|3992640,11663780,3992640,-97.77,116.6378,39.9264
22054603,11654580|3984420,11654580,3984420,-87.23,116.5458,39.8442
20629763,11677620|3972100,11677620,3972100,-85.37,116.7762,39.721
228111050,11673540|3970000,11673540,3970000,-91.98,116.7354,39.7
22815690,11662640|4026720,11662640,4026720,-102.06,116.6264,40.2672
23036412,11664000|4010680,11664000,4010680,-100.83,116.64,40.1068
18889731,11708300|4014860,11708300,4014860,-96.88,117.083,40.1486
22263241,11665260|4026560,11665260,4026560,-84,116.6526,40.2656
11444355,11695400|4006160,11695400,4006160,-92.11,116.954,40.0616
25117386,11653420|3979920,11653420,3979920,-96.11,116.5342,39.7992
227536075,11706960|4015260,11706960,4015260,-95.03,117.0696,40.1526
18927381,11711480|4015640,11711480,4015640,-101.81,117.1148,40.1564
25204937,11682800|3973760,11682800,3973760,-92.55,116.828,39.7376
20859395,11675840|4006540,11675840,4006540,-95.71,116.7584,40.0654
227374283,11639060|4000100,11639060,4000100,-84.07,116.3906,40.001
19005955,11656600|3975160,11656600,3975160,-90.91,116.566,39.7516
20799491,11678540|4020080,11678540,4020080,-97.08,116.7854,40.2008
127359877,11625980|3978640,11625980,3978640,-97.61,116.2598,39.7864
4577282,11655660|4033280,11655660,4033280,-93.96,116.5566,40.3328
19005955,11656160|3974960,11656160,3974960,-91.23,116.5616,39.7496
25263307,11673260|4032820,11673260,4032820,-89.22,116.7326,40.3282
11046277,11699840|4006400,11699840,4006400,-73.29,116.9984,40.064
20816385,11658740|4000140,11658740,4000140,-83.81,116.5874,40.0014
18943745,11648820|3977240,11648820,3977240,-91.17,116.4882,39.7724
22330875,11642080|3979860,11642080,3979860,-100.97,116.4208,39.7986
19115027,11654660|4015740,11654660,4015740,-98.8,116.5466,40.1574
19209223,11649640|3996080,11649640,3996080,-74.42,116.4964,39.9608
127009155,11654480|3995600,11654480,3995600,-103.5,116.5448,39.956
23062475,11633900|3980700,11633900,3980700,-85.61,116.339,39.807
23926473,11655700|4006080,11655700,4006080,-93.73,116.557,40.0608
23957962,11649800|3972520,11649800,3972520,-71.89,116.498,39.7252
18981891,11656700|3976720,11656700,3976720,-94.94,116.567,39.7672
22271690,11662660|4026840,11662660,4026840,-102.63,116.6266,40.2684
19002128,11671300|3986020,11671300,3986020,-100.11,116.713,39.8602
23928009,11695860|4014860,11695860,4014860,-96.2,116.9586,40.1486
126997647,11649860|3996460,11649860,3996460,-104.94,116.4986,39.9646
24529866,11690560|3978740,11690560,3978740,-100.54,116.9056,39.7874
20924930,11653160|4010960,11653160,4010960,-101.25,116.5316,40.1096
18902533,11643940|3988500,11643940,3988500,-90.56,116.4394,39.885
127169156,11704620|4011380,11704620,4011380,-92.82,117.0462,40.1138
127465103,11635620|4008660,11635620,4008660,-89.16,116.3562,40.0866
129170820,11696120|4018640,11696120,4018640,-90.36,116.9612,40.1864
23012555,11674620|4033300,11674620,4033300,-86.73,116.7462,40.333
18972174,11642520|3985080,11642520,3985080,-96.09,116.4252,39.8508
20481795,11678920|3972460,11678920,3972460,-98.4,116.7892,39.7246
127171717,11709100|4015920,11709100,4015920,-87.64,117.091,40.1592
228406987,11637580|3975080,11637580,3975080,-82.87,116.3758,39.7508
17932290,11633960|3993140,11633960,3993140,-85.29,116.3396,39.9314
17957899,11639160|4007840,11639160,4007840,-87.27,116.3916,40.0784
129030538,11637460|3997700,11637460,3997700,-87.81,116.3746,39.977
128796804,11665800|3962140,11665800,3962140,-92.72,116.658,39.6214
19034370,11716900|4012600,11716900,4012600,-78.97,117.169,40.126
23034308,11664000|4010700,11664000,4010700,-103.41,116.64,40.107
4299521,11643520|3993360,11643520,3993360,-86.38,116.4352,39.9336
23871227,11645400|3994760,11645400,3994760,-86.76,116.454,39.9476
20866563,11670000|4004620,11670000,4004620,-91.74,116.7,40.0462
19301123,11646980|3995780,11646980,3995780,-88.08,116.4698,39.9578
22460105,11665300|3968120,11665300,3968120,-84.02,116.653,39.6812
22359499,11650880|3973880,11650880,3973880,-84.46,116.5088,39.7388
24511433,11717460|4012080,11717460,4012080,-93.64,117.1746,40.1208
20616978,11670120|3988420,11670120,3988420,-92.09,116.7012,39.8842
10639491,11649900|3976140,11649900,3976140,-79.53,116.499,39.7614
129095309,11651040|4016080,11651040,4016080,-92.7,116.5104,40.1608
19453953,11661860|4021260,11661860,4021260,-90.34,116.6186,40.2126
22815690,11663000|4026320,11663000,4026320,-97.97,116.63,40.2632
20765200,11645360|4003920,11645360,4003920,-87.15,116.4536,40.0392
129804419,11709280|4015960,11709280,4015960,-89.61,117.0928,40.1596
227213259,11667480|3991040,11667480,3991040,-81.78,116.6748,39.9104
228085706,11673320|3990220,11673320,3990220,-83.18,116.7332,39.9022
19328771,11667920|4037940,11667920,4037940,-94.65,116.6792,40.3794
19383555,11655200|4033720,11655200,4033720,-81.97,116.552,40.3372
20533044,11670000|3980780,11670000,3980780,-98.41,116.7,39.8078
23914443,11665100|4018020,11665100,4018020,-104.52,116.651,40.1802
18626563,11633980|3993100,11633980,3993100,-92.65,116.3398,39.931
19070465,11671620|3968940,11671620,3968940,-88.09,116.7162,39.6894
23042773,11663160|4009880,11663160,4009880,-90.19,116.6316,40.0988
126901125,11675820|4023020,11675820,4023020,-106.05,116.7582,40.2302
19385859,11663760|4029520,11663760,4029520,-94.57,116.6376,40.2952
23957962,11648920|3972320,11648920,3972320,-98.26,116.4892,39.7232
22414537,11709320|4008780,11709320,4008780,-96.15,117.0932,40.0878
23231689,11690240|3978480,11690240,3978480,-95.9,116.9024,39.7848
18452227,11623240|3986100,11623240,3986100,-95.52,116.2324,39.861
11139972,11677940|4026220,11677940,4026220,-93.13,116.7794,40.2622
20080139,11607540|3971660,11607540,3971660,-77.58,116.0754,39.7166
18390530,11627620|3987440,11627620,3987440,-90.5,116.2762,39.8744
23355851,11611020|3994080,11611020,3994080,-92.95,116.1102,39.9408
20580609,11711920|4015760,11711920,4015760,-89.77,117.1192,40.1576
17926403,11636760|3996640,11636760,3996640,-84.7,116.3676,39.9664
22312137,11684580|3973040,11684580,3973040,-97,116.8458,39.7304
25214666,11685860|3973640,11685860,3973640,-96.54,116.8586,39.7364
19383555,11655320|4033720,11655320,4033720,-85.61,116.5532,40.3372
22859211,11675540|4022960,11675540,4022960,-98.45,116.7554,40.2296
18870285,11639900|3983100,11639900,3983100,-81.81,116.399,39.831
19064577,11684420|3980300,11684420,3980300,-86.03,116.8442,39.803
226785225,11643160|3999920,11643160,3999920,-86.87,116.4316,39.9992
23062474,11634400|3980360,11634400,3980360,-86.05,116.344,39.8036
22372043,11651900|3976820,11651900,3976820,-95.35,116.519,39.7682
20833537,11654560|3984420,11654560,3984420,-91.13,116.5456,39.8442
20924162,11654540|3985280,11654540,3985280,-95.52,116.5454,39.8528
20862978,11657900|4025700,11657900,4025700,-103.76,116.579,40.257
129804419,11709200|4016020,11709200,4016020,-100.33,117.092,40.1602
18884871,11663060|3992700,11663060,3992700,-87.94,116.6306,39.927
19002128,11671420|3986160,11671420,3986160,-99,116.7142,39.8616
23099081,11713500|4013520,11713500,4013520,-93.84,117.135,40.1352
4437506,11704260|4006180,11704260,4006180,-101.55,117.0426,40.0618
127168900,11709620|4011560,11709620,4011560,-96.94,117.0962,40.1156
20799491,11677920|4021000,11677920,4021000,-96,116.7792,40.21
20762889,11636760|3999480,11636760,3999480,-85.03,116.3676,39.9948
127782275,11642200|3983140,11642200,3983140,-88.29,116.422,39.8314
22542539,11641620|4005660,11641620,4005660,-89.14,116.4162,40.0566
227218122,11664180|3990600,11664180,3990600,-79.64,116.6418,39.906
25122500,11649920|3976120,11649920,3976120,-108,116.4992,39.7612
20864003,11671100|4006160,11671100,4006160,-97.38,116.711,40.0616
20598018,11679860|3972460,11679860,3972460,-96.61,116.7986,39.7246
20463617,11717720|4014460,11717720,4014460,-89.14,117.1772,40.1446
126916739,11685760|4022160,11685760,4022160,-103.1,116.8576,40.2216
20483084,11665140|3992520,11665140,3992520,-84.21,116.6514,39.9252
23030985,11655520|4018060,11655520,4018060,-105.33,116.5552,40.1806
18925325,11639900|3983100,11639900,3983100,-83.15,116.399,39.831
20806401,11690280|4006820,11690280,4006820,-95.61,116.9028,40.0682
23496395,11620760|4012140,11620760,4012140,-77.23,116.2076,40.1214
20799490,11679640|4020640,11679640,4020640,-81.63,116.7964,40.2064
22221564,11653480|4024520,11653480,4024520,-92.36,116.5348,40.2452
127071676,11644540|4000160,11644540,4000160,-77.75,116.4454,40.0016
4429058,11644080|3975380,11644080,3975380,-86.1,116.4408,39.7538
20739843,11653380|4000040,11653380,4000040,-91.94,116.5338,40.0004
20507649,11678560|3972140,11678560,3972140,-91.44,116.7856,39.7214
20621057,11670820|3966880,11670820,3966880,-103.33,116.7082,39.6688
227360715,11647880|3983880,11647880,3983880,-90,116.4788,39.8388
20641795,11702080|4008440,11702080,4008440,-90.2,117.0208,40.0844
23047369,11635200|3980940,11635200,3980940,-83.56,116.352,39.8094
23129290,11627660|3986520,11627660,3986520,-84.15,116.2766,39.8652
5055746,11675620|3998840,11675620,3998840,-100,116.7562,39.9884
18556674,11631420|3982960,11631420,3982960,-91.43,116.3142,39.8296
227211211,11666020|3992200,11666020,3992200,-83.96,116.6602,39.922
18429186,11613300|3973500,11613300,3973500,-84.64,116.133,39.735
23033083,11649760|4021220,11649760,4021220,-92.91,116.4976,40.2122
129087363,11678120|4036080,11678120,4036080,-103.07,116.7812,40.3608
18947841,11660580|3990600,11660580,3990600,-80.25,116.6058,39.906
20481793,11681900|3972620,11681900,3972620,-101.12,116.819,39.7262
19413251,11673340|4032700,11673340,4032700,-103.72,116.7334,40.327
226813385,11663560|4012840,11663560,4012840,-82.2,116.6356,40.1284
20481793,11682660|3973660,11682660,3973660,-98.39,116.8266,39.7366
23884234,11641720|4003640,11641720,4003640,-105.81,116.4172,40.0364
20842509,11663140|4011340,11663140,4011340,-99.11,116.6314,40.1134
10694019,11630660|3984080,11630660,3984080,-85.02,116.3066,39.8408
22851018,11662520|4013060,11662520,4013060,-103.43,116.6252,40.1306
23908554,11674420|4011640,11674420,4011640,-102.5,116.7442,40.1164
24554953,11643040|3994820,11643040,3994820,-87.25,116.4304,39.9482
4545031,11648000|3999760,11648000,3999760,-90.72,116.48,39.9976
24545236,11671540|3991520,11671540,3991520,-97.27,116.7154,39.9152
127368068,11699780|4003760,11699780,4003760,-97.32,116.9978,40.0376
19198477,11658160|4004860,11658160,4004860,-76.71,116.5816,40.0486
18992641,11654460|3981120,11654460,3981120,-95.96,116.5446,39.8112
20507649,11678780|3972160,11678780,3972160,-100.58,116.7878,39.7216
20868355,11667820|4032600,11667820,4032600,-81.5,116.6782,40.326
227306699,11663520|4017100,11663520,4017100,-92.71,116.6352,40.171
25279691,11658640|4000040,11658640,4000040,-99.38,116.5864,40.0004
227178955,11650160|3994600,11650160,3994600,-93.57,116.5016,39.946
22359499,11650740|3973800,11650740,3973800,-89.85,116.5074,39.738
127024771,11643780|3999380,11643780,3999380,-92.9,116.4378,39.9938
19336963,11669640|4036160,11669640,4036160,-94.9,116.6964,40.3616
5049091,11669440|3966980,11669440,3966980,-84.75,116.6944,39.6698
24526282,11700060|4016980,11700060,4016980,-84.55,117.0006,40.1698
22432202,11642000|3983080,11642000,3983080,-86.59,116.42,39.8308
23231689,11690120|3978380,11690120,3978380,-96.88,116.9012,39.7838
25611722,11657000|4003320,11657000,4003320,-89.72,116.57,40.0332
127231109,11663940|3986220,11663940,3986220,-94.58,116.6394,39.8622
17943564,11636680|3994200,11636680,3994200,-107.63,116.3668,39.942
20790017,11658280|3994140,11658280,3994140,-84.89,116.5828,39.9414
